-0.021425167,-0.044149477,0.016151503,0.00019932547,0.02497189,-0.0013774236,-0.016328342,-0.0082835285,0.032544054,-0.018402012,-0.0025901517,-0.0321306,0.016408963,-0.014389796,-0.015105894,0.023877254,0.0022442811,0.0032403707,0.014906086,-0.0355883,0.030354636,-0.045871027,-0.005573885,0.0017555723,-0.014919693,-0.047517143,0.022934673,-0.023331553,-0.009642549,0.02359796,-0.035116512,-0.021982554,0.046284337,0.0007339791,-0.00085732294,0.024823444,0.011454967,0.004984449,0.03427069,0.03198006,-0.010541527,-0.044642415,0.0074490122,-0.0056743347,-0.0366211,0.033247355,0.018221786,-0.0360686,-0.026335824,0.026690211,-0.008596101,0.023687344,-0.01759616,-0.021583294,0.04485124,0.04370582,0.010281341,-0.014149799,0.04353374,0.04571933,-0.0071083424,0.025012396,0.011089324,-0.044709973
-0.061234612,-0.0139934905,0.048369132,-0.020102814,0.07048928,0.018847147,-0.04880936,0.012541662,0.004578568,-0.053682268,0.01739439,-0.004540132,0.048941273,-0.044355027,-0.04589768,0.067436926,0.023115529,-0.01689305,0.045528237,-0.0070047146,0.0029222302,-0.015415491,0.014901137,0.022174051,-0.045578793,-0.016837697,-0.0018709633,-0.06604428,-0.034347434,0.0669326,-0.0067428052,-0.0626718,0.015772643,-0.019347746,-0.02120569,0.07012942,-0.010043519,0.0264353,0.0060217623,0.09016513,-0.03609451,-0.014422738,0.030406857,-0.027649192,-0.007861863,0.09409263,0.053270336,-0.007460734,-0.07434523,0.075215794,0.012372553,0.06708211,-0.051746838,-0.06164528,0.014571141,0.013633246,-0.0109695075,-0.04374076,0.013513393,0.015302576,-0.029842483,0.070698865,0.037269574,-0.0144938165
-0.06830289,-0.013836256,0.053958863,-0.022774689,0.07876636,0.021425907,-0.05446193,0.014694585,0.0034158456,-0.05988759,0.019851862,-0.0034011763,0.054594886,-0.04947893,-0.05120383,0.07536332,0.026056636,-0.019325092,0.0507874,-0.0060586142,0.0016323839,-0.015489787,0.017218677,0.025009386,-0.05084348,-0.017157847,-0.0035068954,-0.073755756,-0.038371537,0.07464524,-0.0057851146,-0.06996246,0.015913738,-0.021949722,-0.023956062,0.07824186,-0.0120466035,0.029654816,0.004979241,0.10070921,-0.040301077,-0.014326244,0.034013156,-0.030979054,-0.006994822,0.104975015,0.059416007,-0.006553127,-0.08294082,0.08397378,0.014538981,0.07492393,-0.057728298,-0.06878635,0.014507418,0.013425045,-0.013043993,-0.04879896,0.013283798,0.015354733,-0.033391543,0.07884642,0.041601088,-0.01440524
-0.0029931779,-0.045122128,0.0013794354,0.0072253305,0.0036547557,-0.008126183,-0.0013938536,-0.013780695,0.035447042,-0.00213691,-0.009022101,-0.03491618,0.0015904589,-0.0008080186,-0.0011451405,0.003418675,-0.0055077933,0.009552206,0.00097076193,-0.03797438,0.033598673,-0.04654977,-0.011518877,-0.005749378,-0.0009385126,-0.04789242,0.026764553,-0.0033147084,0.0010395936,0.0034970725,-0.037506074,-0.0030742465,0.046883866,0.007574565,0.0064169234,0.0037789836,0.016514044,-0.003581188,0.03680663,0.0049978555,0.00062669953,-0.045524277,-0.0021551591,0.0032053592,-0.038810514,0.0050989566,0.002144139,-0.03832148,-0.0040261247,0.004096896,-0.014055901,0.0034025384,-0.0018699548,-0.002972431,0.045704708,0.044747308,0.015476931,-0.00081142207,0.04458281,0.046419665,0.0023565856,0.0038084132,-0.00044493843,-0.04556287
-0.06113596,-0.0135235805,0.048308432,-0.020146184,0.07037577,0.018896643,-0.04875463,0.012635706,0.0042792447,-0.053601686,0.017447578,-0.0042395825,0.048866935,-0.044304978,-0.045831557,0.06733305,0.023143707,-0.016951935,0.045477945,-0.006669057,0.0026460027,-0.014912536,0.014980929,0.022196902,-0.045535203,-0.016299708,-0.002071979,-0.06594314,-0.034315277,0.06682322,-0.0064098435,-0.06257176,0.015262022,-0.019387722,-0.021242948,0.07000916,-0.0101612555,0.026435047,0.005702267,0.090030186,-0.03605818,-0.013943875,0.030392595,-0.02765885,-0.007511374,0.09393666,0.05318646,-0.0071165147,-0.074226975,0.07510435,0.012470998,0.06697876,-0.051672097,-0.0615497,0.014088659,0.013172546,-0.011079036,-0.04368399,0.0130568165,0.014803436,-0.029831724,0.07058297,0.037243817,-0.014015877
-0.046275295,-0.014562833,0.036474627,-0.014420837,0.05327338,0.013386928,-0.036804225,0.008067238,0.006898101,-0.040518492,0.012210427,-0.0068025975,0.036909882,-0.033399332,-0.03457753,0.05093461,0.01685875,-0.011776124,0.03429869,-0.008909451,0.0055001816,-0.015687887,0.01008046,0.01612716,-0.034344323,-0.016794724,0.0012849576,-0.0499022,-0.025709404,0.05060096,-0.008665816,-0.047346123,0.015967647,-0.01381702,-0.0153312925,0.05301136,-0.005909308,0.019539353,0.008087456,0.06812946,-0.027044972,-0.014900324,0.022646083,-0.020487173,-0.009606557,0.07106175,0.040211473,-0.009269589,-0.05620553,0.056865662,0.0079117995,0.050693892,-0.039049823,-0.046574455,0.01502137,0.01427655,-0.0067096655,-0.032932587,0.014178863,0.015596674,-0.022209128,0.053452644,0.027971232,-0.014956382
-0.06586722,-0.013502474,0.052066658,-0.021920549,0.075836994,0.020602103,-0.05254907,0.014032638,0.0036082098,-0.05776122,0.019066013,-0.0035844275,0.05266521,-0.04776128,-0.04939973,0.07254928,0.025104728,-0.018551223,0.04902343,-0.0061457874,0.0018846235,-0.01501751,0.016487975,0.024085036,-0.04908377,-0.01654573,-0.003036196,-0.07105101,-0.03701778,0.07198669,-0.0058774734,-0.067426965,0.015403376,-0.021111945,-0.023074318,0.075429805,-0.011447459,0.028590592,0.0051209745,0.09698367,-0.038890593,-0.013962912,0.032816425,-0.029896842,-0.007043044,0.101209655,0.057312798,-0.0066233412,-0.0799669,0.08090343,0.013864785,0.0721597,-0.055684883,-0.066313766,0.014118388,0.013122874,-0.012406743,-0.047090396,0.012998911,0.01489955,-0.03221996,0.07603536,0.040165674,-0.014042097
-0.023457803,-0.035074703,0.01791902,-0.0022152092,0.027199816,0.00116427,-0.018102631,-0.00490565,0.025460444,-0.020252898,2.7785372e-05,-0.02512729,0.018205155,-0.016110118,-0.016843628,0.025964042,0.0044325064,0.000511423,0.016641289,-0.028007466,0.02361875,-0.03646159,-0.0025103001,0.003906382,-0.01665813,-0.037796337,0.017567465,-0.025404138,-0.011317931,0.025778653,-0.027612405,-0.024028132,0.036793996,-0.0016885658,-0.0031403333,0.027078118,0.0076394044,0.006848063,0.026930997,0.03486298,-0.012204702,-0.03548045,0.009192449,-0.007544098,-0.028866272,0.03628695,0.020091733,-0.028416151,-0.028734813,0.029090205,-0.0051554707,0.025828827,-0.019413924,-0.02360858,0.035639904,0.034714773,0.0066248965,-0.015859775,0.03458498,0.036341935,-0.008865616,0.027297223,0.01277284,-0.035541285
-0.06818289,-0.0137653295,0.0538954,-0.022750214,0.07848628,0.021394111,-0.054397702,0.014647434,0.0034548265,-0.059788864,0.019811025,-0.0034403086,0.054514673,-0.04943799,-0.051135603,0.07509123,0.026033316,-0.01928487,0.05074632,-0.006083696,0.0016749571,-0.0153645575,0.017167244,0.02497618,-0.050808698,-0.016986147,-0.0033773626,-0.07353492,-0.038328905,0.07451306,-0.0058104987,-0.06978672,0.01577205,-0.021915404,-0.023935108,0.07807632,-0.011995762,0.029619725,0.0050224294,0.10042895,-0.040266823,-0.0142506985,0.033983912,-0.030969298,-0.0070160525,0.10476037,0.05932493,-0.006581085,-0.08276412,0.08374766,0.014476501,0.07469677,-0.05764091,-0.06864065,0.014413889,0.013366386,-0.012979886,-0.048741154,0.013236634,0.015239971,-0.033367414,0.07871568,0.041577976,-0.01433451
0.0072267926,0.046814717,-0.0047693374,-0.005925838,-0.008589638,0.006928853,0.004830061,0.013155875,-0.036308028,0.0058536455,0.007976119,0.035810933,-0.004960901,0.0038973615,0.0043068,-0.008138443,0.0039716563,-0.008551613,-0.0041491515,0.039063703,-0.03429243,0.048351984,0.010639411,0.0043248343,0.004146824,0.049800668,-0.027214805,0.007935064,0.0012970626,-0.008124394,0.038585767,0.0074226414,-0.04870984,-0.0063747843,-0.0050341375,-0.008622061,-0.016103277,0.0018314436,-0.03786139,-0.011213061,0.0018347389,0.047251496,0.00010733082,-0.001344144,0.03999105,-0.011574566,-0.0058144224,0.039484262,0.009171562,-0.009315174,0.01342144,-0.008090413,0.0054761656,0.0072570415,-0.047444597,-0.046415538,-0.014979367,0.0038171688,-0.04625357,-0.04821495,-0.000350372,-0.008694613,-0.002121381,0.047303874
-0.0624345,-0.014185589,0.049316812,-0.020511797,0.071896374,0.019237394,-0.049757306,0.012838483,0.0045450074,-0.054732703,0.017763397,-0.00450956,0.049900997,-0.04520997,-0.046794932,0.06877698,0.023576919,-0.01725475,0.046416257,-0.0070220265,0.0028561903,-0.015654106,0.015232585,0.022620054,-0.04645141,-0.017123163,-0.0020197826,-0.06735053,-0.035017706,0.068240955,-0.0067558624,-0.06390299,0.016025342,-0.019744487,-0.021633679,0.07149982,-0.0103036985,0.02695353,0.0060181324,0.091917574,-0.036791183,-0.014626394,0.030988388,-0.028188923,-0.007897927,0.09591425,0.054315023,-0.007487827,-0.075800076,0.07669461,0.012668566,0.06841056,-0.052763455,-0.06285891,0.014782015,0.013816354,-0.011244155,-0.044600993,0.013690491,0.015536509,-0.030423827,0.07207902,0.037997358,-0.014702412
-0.06259404,-0.013926323,0.04941616,-0.020602353,0.07205327,0.019330882,-0.0498544,0.012951355,0.004363802,-0.054869328,0.017867262,-0.0043298802,0.05003673,-0.045317944,-0.046925493,0.06892965,0.023667574,-0.0173586,0.04651634,-0.006826558,0.0026856025,-0.0153794,0.015329998,0.022721805,-0.04654611,-0.01682674,-0.0021755863,-0.06750156,-0.035126623,0.068422996,-0.0065629226,-0.064064376,0.01574355,-0.019848146,-0.02172832,0.07169136,-0.010422092,0.027060762,0.0058272383,0.09219348,-0.036913205,-0.014360059,0.031107951,-0.028281936,-0.007697452,0.096174635,0.054457836,-0.0072903777,-0.07599519,0.07688995,0.012777509,0.06856759,-0.05289069,-0.063012406,0.014521238,0.013561271,-0.011358858,-0.04471781,0.013433689,0.015265633,-0.030524872,0.07227023,0.038087722,-0.014432359
-0.011576701,-0.04650626,0.008249776,0.0042632935,0.013616914,-0.0053360215,-0.00835356,-0.011828499,0.035592325,-0.009688839,-0.006451309,-0.035132375,0.008455937,-0.0071002794,-0.0075995494,0.012946124,-0.0021386275,0.007049257,0.0074387346,-0.0384688,0.033494923,-0.048082598,-0.009228301,-0.0025513978,-0.0074432087,-0.04958828,0.026421921,-0.0126443785,-0.003813605,0.012868964,-0.03798964,-0.011877809,0.048454475,0.004750644,0.0033217808,0.0135880355,0.014895702,0.00019167076,0.037244502,0.01758994,-0.004471429,-0.046961315,0.002158001,-0.0007507097,-0.039438296,0.018220592,0.00960903,-0.03892426,-0.01444252,0.014648754,-0.012135176,0.012874593,-0.00918039,-0.011643981,0.047147524,0.046094023,0.013758796,-0.0069627943,0.04594156,0.0479436,-0.0018845447,0.01369947,0.004843724,-0.047027033
-0.06805328,-0.013759957,0.053773765,-0.022706654,0.07849437,0.021363014,-0.054279726,0.014657688,0.0033768567,-0.059677813,0.01979181,-0.0033595276,0.054401156,-0.04931139,-0.051025297,0.075127915,0.02597711,-0.019268483,0.05061799,-0.006008338,0.0016001654,-0.015410849,0.017173659,0.024929157,-0.050674662,-0.017081672,-0.0035200082,-0.0735099,-0.038241096,0.074394435,-0.005734454,-0.06970639,0.015835326,-0.021882502,-0.023881003,0.07797094,-0.012021508,0.029556105,0.004933461,0.100210644,-0.040167514,-0.014250789,0.033896603,-0.030879263,-0.006940741,0.10460874,0.059204593,-0.0064995056,-0.08267978,0.08364123,0.014503972,0.074653275,-0.057527453,-0.06854503,0.0144299865,0.013350169,-0.013014889,-0.048636463,0.013209536,0.015276943,-0.033281684,0.07855307,0.041458704,-0.014330712
